generation,avg_prey_survival,max_prey_survival,total_food,avg_predator_kills,max_predator_kills,total_kills,avg_prey_nodes,avg_prey_connections,avg_pred_nodes,avg_pred_connections,alive_prey_end,alive_pred_end,best_prey_raw_fitness,best_predator_raw_fitness,config_food_count,config_food_generation_frames,config_fps,config_generations,config_height,config_max_frames,config_pred_attack_cooldown,config_pred_hunger_cons,config_pred_max_energy,config_pred_max_hunger,config_pred_radius,config_pred_speed,config_pred_sprint_speed,config_prey_danger_radius,config_prey_hunger_cons,config_prey_max_energy,config_prey_max_hunger,config_prey_radius,config_prey_speed,config_prey_sprint_speed,config_render_n,config_width,config_prey_pop_size,config_predator_pop_size
55,294.52,600,232,3.7,5,37,5.32,19.92,3.0,64.1,6,8,62623.03,22055.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
56,292.9,600,206,3.6,5,36,5.44,18.38,3.1,64.8,3,9,62623.03,22055.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
57,345.34,600,268,2.9,5,29,5.78,17.78,3.0,64.5,15,6,62623.03,22055.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
58,324.14,600,266,3.9,5,39,5.66,16.86,3.0,63.3,7,10,62623.03,22055.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
59,323.94,600,222,3.2,5,32,6.02,17.3,3.1,62.7,7,6,62623.03,22055.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
60,313.34,600,247,3.8,5,38,5.68,15.62,3.1,62.3,8,9,62623.03,22777.17,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
61,330.68,600,232,3.2,5,32,6.16,16.16,3.1,61.8,10,7,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
62,277.58,600,183,3.4,5,34,5.72,14.92,3.7,62.6,3,5,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
63,310.82,600,231,3.8,5,38,5.78,15.12,3.5,62.3,6,8,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
64,291.42,600,212,3.8,5,38,6.28,15.72,3.7,62.6,6,9,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
65,322.92,600,255,3.3,5,33,6.56,15.9,4.0,63.8,10,8,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
66,331.16,600,250,3.2,5,32,6.44,15.78,4.0,64.1,11,7,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
67,300.48,600,223,3.9,5,39,6.64,16.42,4.1,64.3,5,9,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
68,295.28,600,237,3.6,4,36,5.98,14.72,4.0,64.0,7,9,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
69,294.84,600,215,3.9,5,39,5.96,14.06,4.0,64.8,4,9,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
70,295.16,600,212,3.1,6,31,7.08,15.54,4.0,64.9,5,7,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
71,320.74,600,239,3.5,5,35,6.46,13.46,4.0,64.8,8,7,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
72,285.46,600,236,4.1,6,41,6.48,12.94,4.1,65.0,3,9,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
73,297.06,600,224,3.8,5,38,7.84,15.44,4.0,65.3,9,9,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
74,270.54,600,202,3.8,5,38,7.12,13.5,4.0,64.1,2,9,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
75,288.48,600,244,4.2,5,42,7.12,12.42,3.9,64.0,4,10,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
76,319.46,600,223,3.1,5,31,7.38,12.56,4.0,64.4,6,7,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
77,282.94,600,184,3.4,5,34,7.1,11.42,4.1,64.6,5,8,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
78,288.2,600,225,3.9,5,39,6.98,10.66,3.9,63.9,5,10,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
79,304.66,600,202,3.4,5,34,7.02,10.18,4.0,63.8,6,7,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
80,324.6,600,229,3.4,6,34,7.02,9.88,4.1,63.5,9,6,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
81,295.3,600,220,4.0,6,40,7.02,9.76,4.1,63.4,7,8,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
82,307.58,600,219,4.1,6,41,6.92,9.8,4.0,64.1,5,9,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
83,275.44,600,186,4.0,5,40,6.7,9.04,3.9,63.9,1,9,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
84,285.9,600,212,3.8,5,38,6.92,9.32,4.0,63.1,4,9,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
85,311.78,600,233,3.6,5,36,7.06,8.92,3.9,62.4,7,8,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
86,313.74,600,226,3.7,5,37,7.08,8.76,3.9,62.7,7,9,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
87,284.48,600,195,3.9,5,39,7.0,8.34,3.2,61.8,5,8,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
88,312.74,600,225,3.4,5,34,7.02,8.0,3.4,61.6,9,8,62623.03,25584.63,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
89,289.7,600,232,3.9,5,39,7.02,7.72,3.3,62.0,5,9,62623.03,25842.45,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
90,290.1,600,185,3.6,5,36,7.0,7.4,3.1,60.7,3,9,62623.03,25842.45,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
91,269.54,600,191,4.3,6,43,7.0,7.32,3.0,60.2,1,9,62623.03,25842.45,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
92,300.3,600,209,3.5,5,35,6.86,6.78,3.0,60.0,6,9,62623.03,26572.0,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
93,251.02,571,182,4.2,5,42,7.08,7.18,3.0,59.8,0,9,62623.03,26572.0,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
94,315.32,600,207,3.3,5,33,7.08,7.34,3.0,59.7,7,7,62623.03,26572.0,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
95,277.82,600,211,4.0,5,40,7.0,6.86,3.0,59.9,3,8,62623.03,26572.0,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
96,324.56,600,240,3.5,5,35,7.06,6.74,3.0,60.0,11,7,62623.03,26572.0,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
97,265.84,585,181,3.9,5,39,6.98,6.02,3.0,59.9,0,9,62623.03,26572.0,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
98,268.4,600,202,4.5,6,45,7.24,6.8,3.0,59.9,1,10,62623.03,26572.0,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
99,264.08,595,191,4.3,5,43,7.1,6.5,3.1,60.1,0,10,62623.03,26572.0,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
100,314.84,600,193,3.1,5,31,6.98,6.4,3.0,60.0,6,7,62623.03,26572.0,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
101,271.8,600,217,4.0,5,40,6.96,6.2,3.0,59.1,2,10,62623.03,27901.54,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
102,281.0,600,216,4.2,6,42,6.98,6.4,3.0,59.1,4,9,62623.03,27901.54,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
103,297.66,600,191,3.1,5,31,6.94,6.18,3.0,59.0,1,7,62623.03,27901.54,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
104,302.54,600,238,3.8,5,38,6.96,5.88,3.0,58.5,4,8,62623.03,27901.54,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
105,273.52,600,217,4.2,5,42,6.94,4.8,3.0,59.0,2,10,62623.03,27901.54,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
106,293.08,600,221,3.8,5,38,7.0,4.5,3.0,58.8,3,8,62623.03,27901.54,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
107,298.8,600,205,3.5,5,35,6.96,4.02,3.0,58.7,7,7,62623.03,27901.54,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
108,304.5,600,202,3.5,5,35,7.04,4.56,3.1,58.7,7,6,62623.03,27901.54,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
109,328.42,600,237,3.4,6,34,7.02,4.5,3.0,58.0,9,7,62623.03,27901.54,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
