generation,avg_prey_survival,max_prey_survival,total_food,avg_predator_kills,max_predator_kills,total_kills,avg_prey_nodes,avg_prey_connections,avg_pred_nodes,avg_pred_connections,alive_prey_end,alive_pred_end,best_prey_raw_fitness,best_predator_raw_fitness,config_food_count,config_food_generation_frames,config_fps,config_generations,config_height,config_max_frames,config_pred_attack_cooldown,config_pred_hunger_cons,config_pred_max_energy,config_pred_max_hunger,config_pred_radius,config_pred_speed,config_pred_sprint_speed,config_prey_danger_radius,config_prey_hunger_cons,config_prey_max_energy,config_prey_max_hunger,config_prey_radius,config_prey_speed,config_prey_sprint_speed,config_render_n,config_width,config_prey_pop_size,config_predator_pop_size
61,342.42,600,256,3.1,4,31,3.02,10.84,5.1,72.3,13,8,61788.18,17970.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
62,348.86,600,255,3.0,4,30,3.02,11.02,5.0,72.2,13,7,61788.18,17970.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
63,332.92,600,222,2.5,4,25,3.02,10.22,4.9,71.9,8,6,61788.18,17970.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
64,373.76,600,238,2.4,4,24,3.02,10.28,4.9,71.5,14,5,61788.18,17970.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
65,346.46,600,219,2.4,5,24,3.02,9.92,4.1,69.4,13,4,61788.18,17970.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
66,334.2,600,219,2.9,4,29,3.04,9.16,4.0,68.3,9,7,61788.18,17970.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
67,380.24,600,234,1.7,4,17,3.0,8.7,4.0,67.0,17,4,61788.18,17970.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
68,312.76,600,207,2.8,4,28,3.02,8.94,4.0,66.1,8,6,61788.18,17970.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
69,283.36,600,175,2.9,5,29,3.0,9.04,4.0,64.9,3,8,61788.18,17970.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
70,333.72,600,219,3.0,5,30,3.02,8.62,3.9,64.7,9,8,61788.18,17970.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
71,357.0,600,245,2.9,5,29,3.1,8.62,4.0,65.2,14,7,61788.18,17970.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
72,334.12,600,240,3.0,5,30,3.16,8.56,4.0,65.2,12,5,61788.18,18626.32,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
73,324.3,600,212,3.0,5,30,3.02,7.9,4.0,65.1,8,7,61788.18,18626.32,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
74,332.8,600,230,2.5,4,25,3.0,8.3,3.9,64.8,10,5,61788.18,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
75,329.82,600,246,3.1,5,31,3.0,8.14,4.1,64.8,12,8,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
76,286.48,600,216,3.2,5,32,3.06,8.24,4.0,64.0,8,6,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
77,335.18,600,245,2.9,5,29,3.16,8.5,4.0,64.5,11,7,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
78,282.1,600,217,3.5,5,35,3.08,8.3,4.1,65.0,6,6,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
79,288.76,600,194,3.0,5,30,3.06,7.94,4.0,64.8,5,6,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
80,326.08,600,266,3.4,5,34,3.16,8.0,4.0,63.8,12,6,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
81,293.96,600,203,3.2,5,32,3.26,8.48,4.0,64.1,6,8,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
82,286.28,600,222,3.6,5,36,3.24,8.38,4.0,64.1,6,9,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
83,308.24,600,243,3.0,5,30,3.48,8.68,4.0,64.1,7,6,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
84,307.2,600,218,3.7,5,37,3.66,9.0,3.8,63.6,8,8,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
85,300.6,600,238,3.1,5,31,3.8,9.06,3.5,62.8,11,8,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
86,310.54,600,208,3.1,4,31,3.86,8.66,3.7,63.3,8,8,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
87,310.78,600,195,2.6,4,26,3.64,7.54,3.8,63.6,7,6,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
88,346.72,600,232,3.0,5,30,3.62,6.6,3.2,62.1,11,7,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
89,346.08,600,222,2.2,5,22,3.46,5.34,3.0,61.3,10,4,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
90,330.32,600,250,3.1,5,31,3.12,4.32,3.0,62.1,9,8,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
91,356.2,600,217,2.4,5,24,3.1,3.38,3.0,62.0,11,7,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
92,315.36,600,223,3.4,5,34,3.44,4.2,3.0,59.9,5,10,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
93,282.74,600,193,2.9,4,29,3.4,3.64,3.0,58.4,9,4,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
94,295.34,600,173,3.1,5,31,3.22,3.2,3.0,58.9,2,7,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
95,270.86,569,155,3.3,5,33,3.0,2.74,3.0,59.8,0,7,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
96,333.52,600,194,2.1,4,21,3.0,2.6,3.0,59.1,9,4,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
97,304.34,600,226,3.5,5,35,3.02,2.78,3.0,58.6,5,9,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
98,303.8,600,233,3.6,5,36,3.04,3.18,3.0,58.4,6,8,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
99,256.48,600,201,4.0,5,40,3.06,3.1,3.0,58.0,1,10,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
100,331.74,600,226,3.1,5,31,3.16,2.8,3.0,56.8,13,7,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
101,316.9,600,241,3.8,5,38,3.08,3.1,3.0,56.6,8,8,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
102,304.58,600,222,3.1,5,31,3.02,2.78,3.0,57.3,6,6,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
103,292.96,600,187,3.8,5,38,3.0,2.56,3.0,56.5,3,10,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
104,311.92,600,207,3.6,5,36,3.02,2.64,3.0,56.0,6,8,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
105,336.22,600,223,2.9,5,29,3.0,2.84,3.0,54.7,8,5,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
106,285.92,600,205,3.2,5,32,3.0,2.58,3.0,54.6,6,6,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
107,274.94,600,192,4.1,6,41,3.02,2.72,3.0,53.9,1,9,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
108,269.02,593,137,3.6,5,36,3.0,2.52,3.0,53.8,0,8,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
109,280.94,576,178,3.8,5,38,3.0,2.62,3.0,54.1,0,8,64418.74,24662.71,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
