generation,avg_prey_survival,max_prey_survival,total_food,avg_predator_kills,max_predator_kills,total_kills,avg_prey_nodes,avg_prey_connections,avg_pred_nodes,avg_pred_connections,alive_prey_end,alive_pred_end,best_prey_raw_fitness,best_predator_raw_fitness,config_food_count,config_food_generation_frames,config_fps,config_generations,config_height,config_max_frames,config_pred_attack_cooldown,config_pred_hunger_cons,config_pred_max_energy,config_pred_max_hunger,config_pred_radius,config_pred_speed,config_pred_sprint_speed,config_prey_danger_radius,config_prey_hunger_cons,config_prey_max_energy,config_prey_max_hunger,config_prey_radius,config_prey_speed,config_prey_sprint_speed,config_render_n,config_width,config_prey_pop_size,config_predator_pop_size
422,258.12,600,198,4.0,5,40,3.0,3.52,4.0,23.8,2,9,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
423,277.96,600,200,3.6,5,36,3.04,3.76,4.0,24.3,5,9,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
424,282.98,600,203,4.2,5,42,3.02,3.72,3.9,24.2,1,9,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
425,288.64,600,179,3.2,6,32,3.02,3.48,3.7,23.9,5,5,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
426,262.1,600,184,4.0,5,40,3.0,3.46,4.0,25.7,1,9,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
427,285.08,600,239,3.9,6,39,3.02,3.68,4.0,25.8,5,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
428,258.3,600,210,4.3,6,43,3.04,3.74,4.0,25.3,1,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
429,287.92,600,215,4.0,6,40,3.02,3.72,4.0,26.2,3,9,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
430,241.0,586,190,4.4,6,44,3.0,3.72,4.0,26.4,0,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
431,285.3,600,204,3.8,5,38,3.0,3.66,4.0,26.3,5,9,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
432,256.9,599,191,4.0,5,40,3.04,3.7,4.1,26.2,0,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
433,245.94,592,198,4.1,5,41,3.02,3.84,4.1,26.2,0,9,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
434,251.28,566,201,4.1,5,41,3.12,3.94,4.0,26.1,0,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
435,241.44,531,177,4.2,5,42,3.12,4.1,3.9,25.8,0,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
436,284.96,600,213,3.9,5,39,3.06,4.08,3.7,24.4,4,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
437,248.54,583,185,4.2,5,42,3.08,3.84,4.0,26.3,0,9,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
438,242.94,573,202,4.4,5,44,3.28,4.14,4.0,27.2,0,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
439,270.62,600,182,3.6,5,36,3.22,4.24,4.0,26.0,4,7,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
440,271.96,600,205,3.8,5,38,3.2,4.3,4.2,26.9,4,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
441,256.5,600,203,4.2,5,42,3.76,5.18,3.9,26.0,2,9,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
442,268.6,600,190,3.5,6,35,4.0,5.64,3.9,26.7,4,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
443,255.64,600,190,3.7,6,37,3.54,4.88,4.0,27.1,1,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
444,238.68,545,168,4.2,5,42,3.02,3.98,4.0,26.5,0,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
445,255.26,598,211,4.6,5,46,3.02,3.74,4.0,25.9,0,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
446,263.06,600,157,4.0,5,40,3.0,3.72,4.0,25.3,2,9,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
447,272.24,600,217,3.9,5,39,3.04,3.78,4.0,25.1,6,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
448,264.04,600,195,4.3,5,43,3.0,4.04,4.0,25.1,3,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
449,260.82,580,188,4.3,6,43,3.0,4.0,4.1,25.4,0,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
450,240.88,600,197,4.0,5,40,3.04,3.7,4.6,25.9,2,9,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
451,273.22,600,187,4.2,5,42,3.02,3.9,4.5,25.8,1,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
452,263.76,600,180,3.7,5,37,3.0,3.84,4.0,25.9,4,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
453,268.92,600,214,3.8,5,38,3.0,4.18,3.9,25.3,6,7,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
454,274.92,600,197,4.0,5,40,3.06,4.38,4.0,25.6,2,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
455,300.12,600,191,3.3,6,33,3.22,5.1,4.0,25.9,5,7,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
456,240.08,600,188,4.0,5,40,3.08,4.76,4.0,25.5,2,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
457,307.52,600,221,3.0,4,30,3.02,4.18,3.9,24.9,12,7,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
458,238.12,486,179,4.5,5,45,3.02,3.72,3.8,23.0,0,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
459,294.58,600,216,4.0,6,40,3.06,4.0,3.7,23.2,3,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
460,267.04,600,197,4.1,5,41,3.0,3.66,4.0,24.9,3,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
461,253.4,600,195,4.1,5,41,3.02,3.66,4.0,24.5,3,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
462,255.12,600,201,4.3,6,43,3.08,4.08,4.0,22.7,1,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
463,258.86,600,192,4.5,5,45,3.36,4.54,4.0,22.0,1,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
464,277.08,600,217,4.2,6,42,3.48,4.58,4.0,21.4,3,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
465,264.84,575,196,4.3,6,43,3.38,4.52,4.1,21.2,0,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
466,271.56,593,198,4.3,5,43,3.34,4.52,4.0,21.2,0,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
467,253.2,589,227,4.4,6,44,3.5,5.06,4.0,21.0,0,9,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
468,261.24,584,179,3.9,5,39,3.24,4.16,4.0,21.3,0,9,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
469,267.54,600,200,4.2,5,42,3.2,4.22,4.0,21.3,1,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
470,262.2,600,193,3.9,5,39,3.24,4.0,4.0,21.3,1,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
471,244.56,565,165,3.9,5,39,3.28,4.16,4.1,21.4,0,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
472,280.56,600,181,3.7,5,37,3.32,4.5,4.0,21.0,2,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
473,236.32,559,184,3.9,6,39,3.4,4.32,4.1,20.4,0,9,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
474,276.4,600,213,4.1,5,41,3.16,3.88,4.7,22.3,3,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
475,259.68,546,172,4.0,5,40,3.0,3.54,4.1,21.2,0,9,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
476,269.2,600,208,4.7,6,47,3.04,3.88,4.1,20.5,1,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
477,245.78,600,181,4.0,5,40,3.0,3.56,3.9,20.6,2,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
478,265.14,559,190,4.0,5,40,3.0,3.74,4.0,20.4,0,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
479,261.96,600,186,4.4,5,44,3.06,3.68,4.0,20.6,1,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
480,264.0,600,146,3.7,5,37,3.02,3.72,4.0,20.4,1,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
481,269.64,600,213,3.9,5,39,3.0,3.54,4.1,21.4,4,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
482,287.5,600,205,3.5,5,35,3.02,3.7,3.9,20.7,7,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
483,263.34,600,177,3.7,5,37,3.08,3.8,4.0,21.1,5,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
484,245.82,578,163,3.9,6,39,3.0,3.7,4.0,21.4,0,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
485,282.16,600,198,3.5,6,35,3.0,3.62,4.1,21.2,7,7,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
486,262.38,600,190,4.0,5,40,3.04,3.42,4.1,21.2,3,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
487,269.46,600,205,4.2,6,42,3.0,3.68,4.0,22.0,1,9,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
488,248.74,600,171,3.9,5,39,3.02,3.7,4.0,21.6,2,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
489,278.36,600,223,4.0,5,40,3.02,3.5,3.4,19.2,5,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
490,282.06,600,214,3.7,6,37,3.02,3.52,4.0,20.9,5,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
491,258.02,600,170,4.3,6,43,3.1,3.66,4.1,21.4,1,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
492,273.72,600,206,3.6,5,36,3.16,3.88,4.0,21.1,5,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
493,246.7,553,198,4.4,5,44,3.04,3.48,4.1,20.3,0,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
494,292.8,600,210,3.8,6,38,3.36,4.22,4.2,20.2,6,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
495,257.5,600,182,4.0,5,40,3.36,4.24,4.3,20.9,2,7,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
496,249.58,600,189,3.9,5,39,3.4,4.3,4.0,20.0,3,8,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
497,259.26,600,202,4.2,5,42,3.86,5.2,4.0,19.8,3,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
498,272.58,600,208,4.1,5,41,3.94,5.46,4.0,20.1,5,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
499,275.38,600,146,3.9,6,39,3.96,5.3,4.0,20.0,4,7,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
500,238.56,518,155,4.1,5,41,3.96,5.54,4.0,19.5,0,10,66979.49,30201.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
