generation,avg_prey_survival,max_prey_survival,total_food,avg_predator_kills,max_predator_kills,total_kills,avg_prey_nodes,avg_prey_connections,avg_pred_nodes,avg_pred_connections,alive_prey_end,alive_pred_end,best_prey_raw_fitness,best_predator_raw_fitness,config_food_count,config_food_generation_frames,config_fps,config_generations,config_height,config_max_frames,config_pred_attack_cooldown,config_pred_hunger_cons,config_pred_max_energy,config_pred_max_hunger,config_pred_radius,config_pred_speed,config_pred_sprint_speed,config_prey_danger_radius,config_prey_hunger_cons,config_prey_max_energy,config_prey_max_hunger,config_prey_radius,config_prey_speed,config_prey_sprint_speed,config_render_n,config_width,config_prey_pop_size,config_predator_pop_size
12,365.32,600,205,1.8,4,18,3.02,67.26,3.0,83.4,14,3,54286.52,10981.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
13,264.88,600,111,2.7,4,27,3.02,63.04,3.0,82.1,5,5,54286.52,10981.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
14,351.1,600,197,2.7,4,27,3.02,60.88,3.0,83.8,13,5,54286.52,10981.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
15,303.56,600,157,2.6,4,26,3.02,58.46,3.0,83.7,8,5,54286.52,10981.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
16,281.0,600,134,3.0,4,30,3.02,58.6,3.0,83.9,5,6,54286.52,10981.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
17,300.28,600,147,3.4,5,34,3.26,56.74,3.0,83.5,5,7,54286.52,10981.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
18,328.26,600,173,2.6,4,26,3.6,55.42,3.0,83.7,8,7,54286.52,10981.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
19,302.24,600,186,3.4,6,34,3.92,54.04,3.0,83.9,6,9,54286.52,10981.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
20,329.88,600,241,2.7,5,27,3.92,52.36,3.0,83.8,10,8,55502.34,12341.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
21,351.84,600,241,2.7,5,27,4.0,51.14,3.0,83.5,14,4,55502.34,12341.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
22,379.04,600,270,2.8,4,28,3.98,50.18,3.1,83.3,15,7,55502.34,12341.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
23,377.12,600,272,2.8,5,28,3.96,49.7,3.0,82.0,17,7,55502.34,12341.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
24,409.28,600,267,1.8,4,18,4.02,49.02,3.0,81.7,18,4,55502.34,12341.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
25,379.24,600,265,2.4,5,24,3.96,48.32,3.0,81.6,15,5,55502.34,12341.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
26,374.54,600,253,2.4,5,24,3.98,46.84,3.0,81.0,18,5,55896.67,12341.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
27,384.5,600,271,2.3,4,23,4.0,46.12,3.0,81.1,18,6,55896.67,12341.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
28,379.66,600,269,2.2,4,22,3.98,45.22,3.0,79.5,18,4,55896.67,12341.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
29,374.16,600,253,2.5,4,25,4.0,44.5,3.1,79.9,16,7,55896.67,12341.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
30,362.74,600,251,2.6,5,26,3.96,43.72,3.0,79.0,15,4,55896.67,12341.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
31,320.78,600,231,3.3,5,33,3.74,41.8,3.0,78.2,8,7,58407.29,12341.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
32,322.72,600,217,3.7,5,37,3.92,40.48,3.0,78.9,6,10,58407.29,12341.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
33,338.36,600,253,3.4,5,34,3.88,38.54,3.1,79.3,14,8,58407.29,12341.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
34,382.52,600,274,2.9,6,29,3.72,38.08,3.0,78.2,14,7,58407.29,12341.6,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
35,355.02,600,258,3.1,4,31,3.88,36.14,3.0,80.0,12,9,58407.29,15195.57,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
36,342.7,600,257,3.2,6,32,3.88,35.12,3.0,79.6,10,7,58407.29,15195.57,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
37,315.06,600,251,3.4,5,34,3.82,34.24,3.1,79.4,9,8,58407.29,15195.57,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
38,325.08,600,239,3.0,5,30,3.84,32.42,3.0,79.1,13,7,60278.37,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
39,321.22,600,224,3.6,6,36,3.84,30.38,3.0,78.9,8,8,60278.37,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
40,327.04,600,225,3.2,5,32,3.98,29.72,3.1,78.4,11,8,60278.37,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
41,344.68,600,246,2.8,5,28,4.0,29.16,3.0,78.3,13,6,60278.37,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
42,338.22,600,271,3.4,5,34,4.02,28.98,3.0,78.8,12,6,60278.37,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
43,305.38,600,199,3.7,5,37,3.98,28.28,3.1,78.4,6,7,60278.37,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
44,346.08,600,235,3.1,5,31,3.98,27.88,3.0,78.1,12,6,60278.37,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
45,300.46,600,207,3.3,5,33,3.98,27.9,3.0,78.3,7,7,60278.37,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
46,288.58,600,212,3.8,5,38,4.0,27.82,3.0,77.8,4,8,60278.37,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
47,314.9,600,223,3.8,6,38,4.0,27.5,3.0,76.5,7,9,60278.37,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
48,311.86,600,215,4.0,5,40,3.88,26.82,3.0,76.8,5,8,60278.37,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
49,291.54,600,215,3.6,5,36,3.86,26.66,3.2,76.2,4,8,60278.37,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
50,360.42,600,254,3.4,5,34,4.0,26.36,3.0,75.8,14,9,60278.37,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
51,310.0,600,253,4.1,6,41,4.0,25.98,3.1,76.4,4,9,60278.37,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
52,306.1,600,224,3.8,5,38,4.06,25.74,3.0,76.0,7,8,60278.37,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
53,329.1,600,242,3.5,5,35,4.0,25.66,3.0,75.2,9,9,60278.37,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
54,281.3,600,248,4.3,6,43,3.9,24.74,3.0,74.8,4,9,63405.42,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
55,284.88,600,208,4.2,5,42,3.96,23.88,3.0,74.9,2,9,63405.42,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
56,320.42,600,249,3.4,5,34,3.98,23.2,3.0,74.4,11,7,63405.42,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
57,360.46,600,247,2.9,5,29,4.04,22.58,3.0,73.9,13,7,63405.42,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
58,349.44,600,229,3.3,5,33,4.0,22.36,3.0,74.0,11,9,63405.42,19170.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
59,327.14,600,247,3.4,4,34,3.84,21.28,3.0,73.5,8,10,63405.42,19554.47,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
60,319.42,600,244,3.4,5,34,3.8,21.26,3.1,73.4,10,8,63405.42,19554.47,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
61,333.4,600,231,3.1,4,31,3.9,20.24,3.0,73.3,12,8,63405.42,21105.48,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
62,330.94,600,211,3.2,5,32,3.94,20.16,3.1,73.8,7,8,63405.42,21105.48,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
63,280.62,600,213,3.8,6,38,3.88,18.8,3.0,73.1,3,8,63405.42,21105.48,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
64,306.72,600,244,3.8,5,38,3.66,18.06,3.0,72.2,7,10,63405.42,23248.4,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
65,294.0,600,216,4.2,5,42,3.76,17.16,3.1,72.4,3,10,63405.42,23248.4,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
66,277.16,600,220,4.3,5,43,3.88,17.68,3.0,72.0,3,9,63405.42,23914.0,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
67,311.38,600,230,2.9,5,29,3.88,16.66,3.0,71.8,8,6,63405.42,23914.0,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
68,309.14,600,241,4.1,5,41,4.02,17.0,3.0,71.8,4,10,63405.42,23914.0,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
69,310.98,600,217,3.9,5,39,4.02,15.9,3.0,71.7,5,8,63405.42,24249.49,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
70,333.38,600,254,3.3,5,33,4.0,15.1,3.1,72.1,10,8,63405.42,24249.49,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
71,344.22,600,245,2.9,6,29,3.94,14.64,3.0,71.8,13,6,63405.42,24249.49,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
72,283.54,600,205,3.1,6,31,3.82,13.74,3.0,71.8,5,5,63405.42,24249.49,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
73,299.5,600,220,3.5,5,35,3.74,13.9,3.0,71.6,8,6,63405.42,24249.49,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
74,256.02,582,175,4.4,6,44,3.58,13.6,3.0,72.0,0,9,63405.42,24249.49,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
75,262.98,600,183,3.7,5,37,3.98,13.4,3.0,71.8,2,7,63405.42,24249.49,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
76,264.68,600,221,4.2,5,42,3.98,13.36,3.0,71.6,2,9,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
77,318.76,600,229,3.6,5,36,4.0,13.04,3.0,71.8,7,8,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
78,277.2,600,231,4.0,5,40,3.98,12.7,3.0,70.3,4,10,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
79,282.5,600,211,4.0,5,40,3.98,12.46,3.1,70.1,5,8,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
80,304.08,600,217,3.5,5,35,4.0,13.12,3.0,69.1,5,6,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
81,257.54,600,200,4.1,5,41,4.0,13.1,3.1,68.3,2,9,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
82,281.84,600,227,4.0,6,40,3.98,12.52,3.0,67.9,3,8,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
83,285.3,600,193,3.6,5,36,4.02,12.2,3.0,68.5,2,9,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
84,283.02,600,199,3.8,5,38,3.96,11.24,3.0,67.9,5,9,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
85,276.1,600,190,3.6,5,36,3.98,11.22,3.0,68.0,2,7,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
86,238.36,510,155,3.8,5,38,4.0,11.3,3.0,66.8,0,10,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
87,297.88,600,219,4.2,5,42,4.04,11.22,3.0,67.1,5,8,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
88,308.98,600,215,3.4,5,34,4.26,11.3,3.0,66.7,7,8,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
89,238.88,543,184,3.9,5,39,4.5,11.62,3.0,65.7,0,9,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
90,265.42,600,172,3.9,5,39,4.34,10.76,3.0,65.8,2,9,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
91,321.36,600,236,3.9,6,39,4.04,9.78,3.0,66.1,4,8,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
92,279.0,600,175,3.4,5,34,4.06,9.58,3.1,65.5,4,8,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
93,322.78,600,230,3.5,5,35,3.94,9.32,3.1,65.2,10,8,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
94,291.58,600,229,3.9,6,39,4.08,9.24,3.0,63.7,4,8,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
95,300.52,600,221,3.1,5,31,3.92,8.58,3.0,63.5,7,6,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
96,300.52,600,223,4.0,6,40,4.02,8.6,3.0,63.9,6,8,63405.42,26035.93,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
97,269.74,600,201,3.8,5,38,4.04,8.62,3.0,63.9,5,8,63405.42,26377.29,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
98,267.66,600,233,4.5,5,45,3.84,8.42,3.0,64.1,2,10,63405.42,26377.29,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
99,267.08,600,195,4.1,5,41,3.8,8.36,3.0,64.0,1,10,63405.42,26377.29,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
100,280.3,588,207,4.2,5,42,3.8,8.02,3.0,63.0,0,9,63405.42,26620.53,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
101,290.8,600,186,3.5,5,35,3.76,8.02,3.0,63.4,5,6,63405.42,26620.53,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
102,262.54,600,177,3.7,5,37,3.78,7.6,3.0,62.1,1,9,63405.42,26620.53,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
103,299.46,600,212,3.7,5,37,3.64,7.18,3.0,62.3,9,6,63405.42,26620.53,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
104,254.38,600,232,4.3,6,43,3.68,6.78,3.0,62.2,1,9,63405.42,26620.53,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
105,258.92,563,184,4.1,6,41,3.74,6.46,3.0,61.2,0,9,63405.42,26620.53,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
106,264.82,600,215,4.0,5,40,3.38,5.7,3.0,62.6,5,8,63405.42,26620.53,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
107,268.34,600,209,4.2,5,42,3.6,6.46,3.1,63.1,4,10,63405.42,26620.53,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
108,249.86,600,176,4.2,5,42,3.56,6.48,3.3,62.4,1,9,63405.42,26620.53,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
109,284.08,600,188,4.0,5,40,3.4,5.58,3.8,63.1,2,9,63405.42,26721.37,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
