generation,avg_prey_survival,max_prey_survival,total_food,avg_predator_kills,max_predator_kills,total_kills,avg_prey_nodes,avg_prey_connections,avg_pred_nodes,avg_pred_connections,alive_prey_end,alive_pred_end,best_prey_raw_fitness,best_predator_raw_fitness,config_food_count,config_food_generation_frames,config_fps,config_generations,config_height,config_max_frames,config_pred_attack_cooldown,config_pred_hunger_cons,config_pred_max_energy,config_pred_max_hunger,config_pred_radius,config_pred_speed,config_pred_sprint_speed,config_prey_danger_radius,config_prey_hunger_cons,config_prey_max_energy,config_prey_max_hunger,config_prey_radius,config_prey_speed,config_prey_sprint_speed,config_render_n,config_width,config_prey_pop_size,config_predator_pop_size
128,230.36,410,33,2.0,4,20,3.06,5.94,4.0,43.1,0,7,40444.78,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
129,260.82,600,70,2.0,4,20,3.06,5.86,4.1,43.2,2,1,40444.78,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
130,279.84,600,67,2.0,4,20,3.4,6.62,4.0,42.8,4,3,40444.78,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
131,248.14,600,62,2.5,4,25,3.44,6.66,4.0,41.8,1,5,40444.78,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
132,258.7,600,60,2.4,4,24,3.42,6.46,4.0,42.2,2,5,40444.78,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
133,245.5,504,63,2.4,5,24,3.42,6.46,4.0,43.2,0,8,40444.78,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
134,266.52,600,80,2.3,4,23,3.36,6.96,4.1,42.5,3,5,46406.61,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
135,267.1,600,123,2.7,5,27,3.66,7.68,4.0,42.4,3,5,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
136,282.94,600,120,2.4,5,24,3.46,6.98,4.0,42.0,6,3,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
137,296.74,600,154,2.4,3,24,3.2,6.66,4.0,42.6,5,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
138,301.32,600,179,2.8,4,28,3.36,8.14,4.0,42.8,4,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
139,296.4,600,184,3.7,5,37,3.4,8.54,4.0,42.8,6,10,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
140,314.52,600,240,3.2,5,32,3.24,8.5,4.0,42.4,8,6,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
141,343.38,600,253,2.5,5,25,3.18,8.24,4.0,43.1,12,6,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
142,288.62,600,215,3.5,4,35,3.18,7.78,4.0,42.6,3,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
143,340.28,600,244,2.5,5,25,3.34,7.26,4.0,42.4,11,5,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
144,333.4,600,238,2.8,5,28,3.34,7.38,4.0,41.9,11,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
145,310.3,600,200,3.0,5,30,3.34,7.04,3.9,41.9,5,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
146,261.84,600,157,3.4,5,34,3.26,6.8,4.1,42.8,1,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
147,310.48,600,193,3.4,4,34,3.34,6.52,4.0,41.9,6,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
148,344.86,600,195,2.6,5,26,3.3,6.48,4.1,43.7,14,4,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
149,321.08,600,207,2.9,5,29,3.28,6.2,4.2,43.5,9,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
150,299.1,600,171,3.3,6,33,3.34,6.32,4.9,43.0,6,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
151,296.28,600,170,3.2,5,32,3.3,6.62,4.4,41.6,6,5,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
152,301.32,600,218,3.0,4,30,3.3,6.62,4.1,40.2,6,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
153,327.84,600,167,2.6,5,26,3.38,6.68,4.7,41.4,10,6,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
154,321.74,600,223,2.9,5,29,3.5,6.56,4.6,41.6,8,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
155,294.6,600,209,3.5,5,35,3.4,5.88,4.3,40.5,7,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
156,288.12,600,177,2.8,5,28,3.46,5.96,4.0,38.7,9,3,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
157,302.38,600,191,3.0,5,30,3.62,5.82,4.0,39.4,8,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
158,270.82,600,214,3.8,5,38,3.62,5.88,4.0,38.9,5,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
159,304.68,600,228,3.6,6,36,3.58,5.94,4.0,40.0,9,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
160,313.12,600,213,2.8,5,28,3.62,5.88,4.0,40.1,7,6,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
161,299.5,600,192,2.9,5,29,3.76,6.56,4.0,40.8,9,6,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
162,311.62,600,198,2.7,4,27,3.7,6.36,3.9,39.9,8,6,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
163,334.22,600,199,3.1,6,31,3.86,6.58,4.0,40.7,8,6,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
164,308.54,600,179,2.8,6,28,4.02,6.86,4.0,40.5,6,5,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
165,298.82,600,185,3.3,5,33,4.06,6.9,4.0,39.7,5,6,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
166,310.58,600,189,3.5,5,35,4.0,6.62,4.0,38.7,6,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
167,272.08,600,178,3.8,5,38,3.9,6.84,4.0,38.6,2,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
168,292.1,600,181,3.5,6,35,3.98,7.48,4.0,38.2,6,5,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
169,275.8,600,179,3.6,5,36,3.98,7.32,4.1,38.2,3,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
170,314.06,600,227,4.0,5,40,3.98,7.18,4.7,39.1,7,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
171,251.84,600,148,3.7,5,37,3.82,6.74,4.2,38.1,1,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
172,300.68,600,187,3.3,6,33,3.8,6.3,4.6,39.1,4,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
173,274.56,600,184,3.4,5,34,3.74,6.32,5.0,40.5,3,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
174,272.18,600,197,3.5,6,35,3.68,6.02,5.0,39.9,2,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
175,281.08,600,206,3.6,6,36,3.8,6.2,5.0,39.9,2,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
176,259.2,600,146,3.2,5,32,3.8,6.26,5.1,39.8,1,5,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
177,330.98,600,212,2.5,5,25,3.98,6.5,5.0,39.1,11,5,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
178,285.16,600,203,3.9,6,39,3.9,6.04,5.0,39.1,2,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
179,282.66,600,203,4.1,5,41,3.86,6.16,5.0,39.2,2,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
180,293.62,600,196,3.4,6,34,3.86,6.6,5.0,38.9,6,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
181,310.68,600,238,3.8,6,38,3.84,6.06,5.1,39.9,7,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
182,316.82,600,194,2.4,4,24,3.7,5.92,5.0,38.5,9,5,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
183,291.88,600,208,3.5,6,35,3.7,6.0,5.0,39.0,4,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
184,269.92,600,166,3.0,4,30,4.0,6.26,5.0,38.4,3,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
185,306.04,600,211,4.0,6,40,4.06,6.66,5.0,38.2,4,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
186,290.52,600,213,3.4,5,34,3.98,6.6,5.0,37.5,8,6,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
187,312.34,600,212,3.5,5,35,4.06,6.4,5.0,36.7,7,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
188,286.92,600,210,3.4,6,34,4.0,6.52,5.0,36.4,4,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
189,293.82,600,238,4.0,5,40,4.0,6.58,5.0,36.0,6,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
190,315.76,600,236,3.7,5,37,3.98,6.28,5.0,36.7,9,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
191,280.72,600,198,3.8,5,38,4.0,6.4,5.0,36.2,2,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
192,262.36,600,221,4.2,5,42,4.06,6.78,5.0,36.0,2,10,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
193,273.98,600,210,3.3,4,33,4.06,6.46,5.0,36.1,4,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
194,310.62,600,242,3.6,5,36,4.16,7.06,4.9,36.0,8,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
195,290.56,600,214,3.5,5,35,4.5,7.02,5.0,35.9,5,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
196,282.74,600,236,3.6,6,36,4.74,7.46,5.0,35.3,5,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
197,303.1,600,202,3.8,5,38,4.78,7.64,5.0,36.0,4,10,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
198,287.96,600,203,3.4,5,34,4.92,7.26,5.0,36.5,5,6,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
199,264.46,600,223,3.6,5,36,4.98,7.14,5.0,34.3,4,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
200,279.44,600,205,4.1,5,41,5.04,6.94,4.9,35.0,2,10,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
201,265.26,600,205,3.7,5,37,5.06,7.12,5.1,35.6,3,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
202,288.56,600,226,3.6,5,36,4.98,6.76,5.2,36.6,6,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
203,295.18,600,209,3.7,5,37,5.0,7.1,5.3,37.3,4,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
204,319.76,600,220,3.3,5,33,4.98,6.62,5.8,39.3,10,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
205,268.28,600,208,3.9,5,39,5.0,6.18,5.8,39.0,5,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
206,270.26,600,180,3.7,5,37,5.0,5.94,5.6,38.8,2,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
207,320.58,600,210,3.4,5,34,5.04,5.62,6.0,40.0,5,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
208,289.86,600,229,3.4,5,34,5.12,5.76,5.9,39.2,7,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
209,307.26,600,200,3.4,4,34,5.0,5.22,6.0,39.0,4,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
210,311.68,600,239,3.6,6,36,5.02,4.52,6.0,38.5,10,10,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
211,288.08,600,199,3.8,5,38,4.98,4.48,6.1,38.3,5,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
212,341.3,600,250,2.7,5,27,5.14,4.58,5.9,37.3,14,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
213,330.52,600,231,3.2,6,32,5.04,4.32,5.9,37.6,11,6,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
214,307.26,600,214,3.4,6,34,5.02,4.18,6.1,38.6,6,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
215,345.32,600,235,2.8,6,28,5.0,4.1,5.9,38.2,11,6,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
216,319.9,600,229,3.2,5,32,5.16,4.34,6.0,39.3,11,6,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
217,354.68,600,241,2.7,5,27,4.98,4.16,6.1,40.3,13,6,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
218,324.78,600,226,3.0,6,30,4.98,3.92,6.0,40.3,7,6,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
219,318.76,600,225,2.6,4,26,4.96,3.9,6.0,40.4,8,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
220,345.92,600,245,3.1,5,31,4.96,4.22,6.1,39.3,11,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
221,348.8,600,226,3.4,5,34,5.0,4.06,6.0,39.5,7,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
222,285.98,600,221,3.4,5,34,5.0,4.3,5.9,40.6,5,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
223,288.64,600,189,3.6,5,36,5.06,4.2,6.0,41.5,4,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
224,290.28,600,225,3.5,5,35,5.18,4.26,6.0,40.4,5,10,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
225,294.3,600,202,3.5,5,35,5.36,4.82,6.0,40.9,5,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
226,286.18,600,236,3.6,5,36,5.52,5.08,6.0,41.0,6,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
227,290.6,600,200,3.2,6,32,5.44,4.5,6.0,41.3,4,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
228,286.36,600,221,3.8,5,38,5.6,5.04,6.0,41.5,3,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
229,306.94,600,177,2.9,5,29,5.26,4.58,6.1,41.7,7,5,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
230,288.36,600,181,3.1,5,31,5.36,4.62,5.9,41.1,5,6,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
231,325.82,600,208,2.6,4,26,5.3,4.36,6.0,43.1,9,5,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
232,300.56,600,221,3.6,5,36,5.42,4.66,6.0,44.1,6,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
233,273.5,600,196,3.4,6,34,5.5,4.96,6.0,43.8,1,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
234,317.46,600,200,3.1,5,31,5.5,4.9,5.8,43.0,4,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
235,315.66,600,223,3.1,5,31,5.32,4.84,6.0,43.7,9,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
236,301.56,600,214,3.5,6,35,5.02,4.32,6.0,44.4,5,7,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
237,294.7,600,231,3.3,5,33,5.34,5.04,6.0,44.3,7,9,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
238,280.18,600,183,3.3,5,33,5.52,5.84,6.0,44.4,4,8,68942.8,25149.26,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
