generation,avg_prey_survival,max_prey_survival,total_food,avg_predator_kills,max_predator_kills,total_kills,avg_prey_nodes,avg_prey_connections,avg_pred_nodes,avg_pred_connections,alive_prey_end,alive_pred_end,best_prey_raw_fitness,best_predator_raw_fitness,config_food_count,config_food_generation_frames,config_fps,config_generations,config_height,config_max_frames,config_pred_attack_cooldown,config_pred_hunger_cons,config_pred_max_energy,config_pred_max_hunger,config_pred_radius,config_pred_speed,config_pred_sprint_speed,config_prey_danger_radius,config_prey_hunger_cons,config_prey_max_energy,config_prey_max_hunger,config_prey_radius,config_prey_speed,config_prey_sprint_speed,config_render_n,config_width,config_prey_pop_size,config_predator_pop_size
11,245.8,600,67,2.6,4,26,3.04,73.38,3.0,83.9,1,4,27812.96,10397.2,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
12,240.88,600,75,2.9,4,29,3.0,71.7,3.0,83.5,1,6,33219.18,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
13,263.56,600,91,2.9,5,29,3.04,71.12,3.1,81.2,4,6,33219.18,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
14,291.1,600,103,2.5,5,25,3.0,69.68,3.0,80.5,5,4,38650.41,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
15,251.56,600,64,2.7,6,27,3.02,68.64,3.0,81.3,3,4,38650.41,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
16,273.76,600,110,3.0,5,30,3.26,67.14,3.0,80.8,2,5,38650.41,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
17,287.52,600,152,2.7,4,27,3.3,63.58,3.0,80.1,8,4,56034.3,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
18,311.14,600,156,2.9,4,29,3.38,62.3,3.0,79.5,8,8,56034.3,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
19,319.08,600,169,2.9,4,29,3.16,61.6,3.0,78.8,10,5,56034.3,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
20,267.74,600,130,3.8,5,38,3.16,60.72,3.0,79.0,3,9,56034.3,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
21,275.5,600,116,3.1,5,31,3.2,57.12,3.1,79.1,2,7,56034.3,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
22,280.3,600,108,2.5,4,25,3.08,55.72,3.0,78.6,2,7,56034.3,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
23,279.18,600,112,2.7,5,27,3.0,53.7,3.0,78.8,4,5,56034.3,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
24,343.02,600,196,2.4,5,24,3.02,50.42,3.0,78.5,10,5,56034.3,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
25,326.76,600,199,2.4,5,24,3.22,48.4,3.0,79.0,9,5,56034.3,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
26,309.84,600,177,2.6,4,26,3.02,45.44,3.1,78.8,10,4,56034.3,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
27,259.8,600,113,3.1,5,31,3.02,43.7,3.0,78.6,2,8,56034.3,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
28,315.62,600,168,3.0,5,30,3.22,41.3,3.0,77.8,7,7,56391.84,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
29,235.92,600,134,3.6,5,36,3.4,38.92,3.0,76.7,1,7,56391.84,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
30,305.86,600,168,3.1,5,31,3.9,37.3,3.1,76.4,4,8,56391.84,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
31,303.9,600,209,3.4,5,34,4.1,35.56,3.0,75.7,5,9,57183.22,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
32,368.62,600,247,2.7,4,27,4.26,34.38,3.0,75.8,14,7,57183.22,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
33,357.78,600,238,2.9,5,29,4.64,33.98,3.0,75.1,10,7,57183.22,16848.62,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
34,299.42,600,192,3.2,5,32,4.44,33.0,3.0,74.9,6,6,57183.22,17315.73,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
35,299.48,600,217,3.3,5,33,4.2,32.2,3.0,74.6,7,7,62377.42,17315.73,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
36,318.98,600,230,3.0,5,30,4.18,31.58,3.0,74.3,6,7,62377.42,17315.73,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
37,335.12,600,238,2.8,4,28,3.98,29.84,3.0,74.4,12,8,62377.42,17315.73,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
38,298.24,600,226,3.5,5,35,4.0,29.16,3.0,73.7,4,9,62377.42,17315.73,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
39,302.6,600,223,3.2,5,32,4.0,28.38,3.1,74.2,6,6,62377.42,18366.12,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
40,354.82,600,254,2.3,4,23,3.96,27.56,3.1,72.8,17,5,62377.42,18366.12,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
41,350.4,600,254,2.9,4,29,4.0,27.38,3.0,72.5,11,9,62377.42,18366.12,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
42,336.68,600,235,3.0,5,30,3.98,26.74,3.0,72.4,11,7,62377.42,18366.12,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
43,269.74,600,181,3.7,5,37,4.02,26.22,3.0,72.4,2,9,62377.42,18366.12,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
44,311.98,600,224,3.4,5,34,4.2,25.9,3.1,72.0,5,9,62377.42,18366.12,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
45,318.3,600,252,3.7,5,37,4.0,24.22,3.0,72.5,6,8,63874.68,18366.12,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
46,318.66,600,248,3.2,5,32,4.26,23.64,3.1,71.6,10,7,63874.68,18366.12,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
47,334.72,600,237,2.6,5,26,4.52,23.26,3.0,70.9,12,5,63874.68,18366.12,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
48,359.52,600,267,2.6,4,26,4.86,23.36,3.0,69.9,15,6,63874.68,18366.12,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
49,338.74,600,254,3.3,5,33,5.22,22.7,3.0,69.1,12,9,63874.68,18366.12,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
50,332.76,600,259,2.7,4,27,5.6,21.52,3.0,69.6,13,6,63874.68,18366.12,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
51,325.42,600,242,3.3,5,33,5.66,21.36,3.0,69.2,9,6,63874.68,18366.12,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
52,348.38,600,249,3.0,4,30,5.52,20.2,3.0,69.2,13,9,63874.68,18366.12,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
53,370.32,600,249,2.6,5,26,5.76,20.14,3.0,68.8,12,8,63874.68,18366.12,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
54,301.2,600,217,3.5,6,35,5.48,19.22,3.1,67.3,5,7,63874.68,18366.12,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
55,318.94,600,230,3.1,5,31,5.92,19.74,3.0,66.1,5,6,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
56,308.32,600,224,3.3,5,33,5.52,18.82,3.0,65.8,6,8,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
57,395.02,600,236,2.0,4,20,6.16,19.42,3.0,63.9,18,5,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
58,377.42,600,254,2.5,5,25,6.3,19.52,3.0,62.0,19,6,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
59,262.9,600,146,3.0,5,30,6.42,19.14,3.0,61.8,2,5,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
60,292.66,600,139,3.3,6,33,6.76,19.16,3.0,60.5,4,8,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
61,350.08,600,195,2.5,5,25,6.84,19.18,3.0,59.3,8,5,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
62,317.0,600,226,3.6,6,36,6.88,19.32,3.0,60.0,5,9,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
63,324.1,600,208,3.4,5,34,7.0,19.36,3.0,60.1,10,7,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
64,316.72,600,187,3.0,5,30,6.86,18.16,3.0,59.9,7,7,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
65,357.3,600,245,2.8,5,28,6.86,17.5,3.1,60.2,10,9,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
66,378.66,600,210,1.8,4,18,6.92,17.3,3.0,60.1,15,5,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
67,305.02,600,153,2.7,5,27,7.0,17.08,3.0,60.0,5,7,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
68,348.98,600,151,2.0,5,20,7.0,16.12,3.2,60.4,9,5,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
69,300.74,600,206,2.9,5,29,7.24,16.04,3.0,58.8,10,6,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
70,361.22,600,271,3.0,4,30,7.22,16.28,3.0,58.2,14,9,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
71,328.02,600,191,2.9,5,29,7.0,14.94,3.0,57.1,7,8,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
72,346.32,600,208,2.4,4,24,7.0,14.9,3.0,57.3,13,6,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
73,357.1,600,235,3.0,5,30,6.98,14.32,3.0,57.0,8,7,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
74,334.66,600,199,3.1,4,31,7.02,14.8,3.0,56.8,5,8,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
75,335.02,600,245,2.9,4,29,7.2,15.06,3.1,57.4,9,7,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
76,344.74,600,234,2.7,5,27,7.04,14.56,3.0,57.2,13,5,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
77,269.98,557,137,3.4,5,34,7.02,14.14,3.0,56.1,0,9,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
78,329.8,600,225,3.0,6,30,7.04,14.02,3.0,58.0,8,7,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
79,362.56,600,245,2.8,4,28,7.02,13.98,3.0,58.2,15,8,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
80,318.6,600,220,3.5,5,35,6.98,13.54,3.0,57.5,3,9,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
81,376.96,600,244,2.7,5,27,7.0,13.8,3.0,57.3,15,6,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
82,298.74,600,212,3.5,6,35,7.04,13.76,3.0,57.4,2,8,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
83,322.62,600,239,3.2,5,32,7.08,13.94,3.1,56.3,8,6,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
84,269.5,600,184,3.6,5,36,7.2,14.18,3.0,57.9,2,10,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
85,351.5,600,241,3.5,5,35,7.0,13.58,3.0,57.8,7,9,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
86,348.92,600,249,3.2,5,32,6.88,13.12,3.0,57.1,13,7,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
87,318.86,600,236,3.6,5,36,6.98,13.24,3.0,56.5,8,8,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
88,346.86,600,243,3.4,6,34,6.96,12.92,3.0,55.4,10,9,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
89,337.56,600,228,3.1,4,31,6.78,12.16,3.0,54.3,8,9,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
90,345.44,600,248,3.1,4,31,7.06,12.26,3.0,53.4,9,8,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
91,340.58,600,233,2.9,5,29,7.16,12.22,3.0,52.5,15,5,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
92,340.18,600,242,3.4,5,34,6.98,11.22,3.0,52.9,10,7,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
93,341.7,600,233,3.4,5,34,7.02,11.16,3.0,52.8,7,8,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
94,363.78,600,256,2.3,5,23,7.04,11.18,3.0,52.4,15,4,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
95,375.82,600,257,2.6,5,26,7.0,11.04,3.0,52.1,14,6,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
96,340.08,600,241,3.0,5,30,6.98,11.54,3.0,51.5,8,7,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
97,304.34,600,236,3.6,6,36,7.02,11.66,3.0,52.1,8,8,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
98,331.84,600,242,3.4,5,34,6.98,10.64,3.0,51.4,9,7,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
99,368.66,600,234,2.7,5,27,7.0,10.06,3.0,51.7,10,8,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
100,308.32,600,219,3.3,5,33,6.98,9.34,3.0,51.4,7,8,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
101,335.02,600,255,2.7,5,27,6.88,9.34,3.0,51.1,13,5,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
102,325.62,600,214,2.9,5,29,6.34,7.5,3.0,50.9,8,7,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
103,321.7,600,205,3.3,5,33,6.22,6.94,3.0,51.2,6,7,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
104,314.56,600,223,3.4,5,34,5.98,6.38,3.0,50.6,8,8,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
105,300.42,600,200,3.2,5,32,5.84,6.28,3.0,50.9,5,8,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
106,371.02,600,256,2.8,5,28,5.88,6.12,3.0,51.6,13,7,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
107,376.54,600,222,2.9,5,29,5.86,5.76,3.0,51.5,11,7,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
108,268.4,600,158,2.8,5,28,5.88,5.44,3.0,50.6,3,6,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
109,290.44,600,161,3.8,6,38,5.84,5.46,3.0,49.6,2,9,63874.68,18486.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
