generation,avg_prey_survival,max_prey_survival,total_food,avg_predator_kills,max_predator_kills,total_kills,avg_prey_nodes,avg_prey_connections,avg_pred_nodes,avg_pred_connections,alive_prey_end,alive_pred_end,best_prey_raw_fitness,best_predator_raw_fitness,config_food_count,config_food_generation_frames,config_fps,config_generations,config_height,config_max_frames,config_pred_attack_cooldown,config_pred_hunger_cons,config_pred_max_energy,config_pred_max_hunger,config_pred_radius,config_pred_speed,config_pred_sprint_speed,config_prey_danger_radius,config_prey_hunger_cons,config_prey_max_energy,config_prey_max_hunger,config_prey_radius,config_prey_speed,config_prey_sprint_speed,config_render_n,config_width,config_prey_pop_size,config_predator_pop_size
99,281.1,600,202,4.1,6,41,3.0,3.54,4.0,67.9,4,9,64772.65,25813.94,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
100,288.52,600,227,4.0,6,40,3.0,3.44,4.0,67.7,3,8,64772.65,25813.94,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
101,302.94,600,186,3.5,6,35,3.0,3.3,4.0,66.6,3,8,64772.65,25813.94,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
102,275.52,600,195,4.3,6,43,3.1,3.84,4.0,66.6,3,9,64772.65,25813.94,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
103,278.02,600,213,4.0,5,40,3.28,4.4,4.0,66.0,1,9,64772.65,25813.94,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
104,341.0,600,229,2.5,5,25,3.34,4.58,4.0,66.1,10,5,64772.65,25813.94,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
105,316.72,600,223,3.2,5,32,3.32,4.14,4.0,66.0,5,8,64772.65,25813.94,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
106,269.82,600,176,3.7,6,37,3.24,3.78,4.0,66.2,3,8,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
107,279.68,600,198,3.7,5,37,3.02,3.44,4.0,66.2,4,10,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
108,247.72,595,167,4.0,6,40,3.08,4.2,4.0,65.4,0,8,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
109,294.5,600,202,3.9,5,39,3.08,3.96,3.6,64.8,3,9,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
110,240.98,546,134,4.0,6,40,3.02,3.78,4.0,65.6,0,9,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
111,283.2,600,213,4.0,5,40,3.04,3.8,4.1,66.1,2,8,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
112,262.66,600,161,4.3,5,43,3.04,3.88,4.0,65.7,1,9,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
113,274.38,600,191,4.0,5,40,3.04,3.76,4.0,65.0,3,10,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
114,244.72,554,166,3.9,5,39,3.02,3.8,4.0,64.0,0,10,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
115,307.12,600,239,3.7,5,37,3.04,3.9,4.0,63.0,8,7,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
116,276.66,600,232,4.2,5,42,3.0,3.66,4.0,62.9,3,9,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
117,307.56,600,250,3.8,5,38,3.0,3.62,4.0,62.6,8,8,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
118,311.84,600,231,3.6,5,36,3.04,3.88,4.0,62.4,9,8,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
119,266.98,600,213,4.2,6,42,3.06,3.76,4.0,62.4,2,9,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
120,241.82,600,179,4.1,5,41,3.02,3.9,4.0,62.3,2,9,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
121,269.92,600,220,4.2,5,42,3.06,4.26,3.9,61.5,2,10,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
122,271.26,600,201,3.9,5,39,3.04,3.92,3.4,58.8,2,9,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
123,290.82,600,204,4.1,6,41,3.0,3.9,3.3,58.4,2,9,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
124,267.04,600,206,4.5,6,45,3.0,3.62,3.2,58.1,1,9,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
125,264.14,590,171,4.0,6,40,3.02,3.98,3.4,58.8,0,9,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
126,291.84,600,197,3.8,5,38,3.04,3.84,3.7,58.5,3,9,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
127,314.28,600,249,3.9,6,39,3.0,3.8,3.7,57.5,7,8,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
128,281.08,600,191,3.6,5,36,3.04,3.96,3.4,56.0,4,7,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
129,247.62,573,201,4.1,6,41,3.04,3.48,3.0,56.6,0,9,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
130,299.22,600,225,4.1,5,41,3.08,3.76,3.0,56.5,4,9,64772.65,26363.14,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
131,259.16,600,195,4.4,6,44,3.0,3.54,3.0,56.1,3,9,64772.65,27680.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
132,269.92,580,213,4.1,6,41,3.04,3.6,3.0,56.2,0,9,64772.65,27680.74,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
133,318.34,600,220,3.3,5,33,3.12,3.62,3.1,55.6,7,7,64772.65,28488.78,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
134,246.32,518,172,4.1,5,41,3.02,3.22,3.0,54.9,0,10,64772.65,28488.78,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
135,252.78,600,206,3.8,5,38,3.02,3.18,3.0,55.3,4,7,64772.65,28488.78,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
136,297.08,600,189,3.9,5,39,3.0,3.68,3.1,54.6,1,9,64772.65,28488.78,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
137,274.74,600,187,3.9,5,39,3.0,3.86,3.1,54.6,1,9,64772.65,28488.78,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
138,257.94,541,176,4.1,5,41,3.0,3.7,3.0,54.8,0,10,64772.65,28488.78,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
139,270.7,600,202,3.6,5,36,3.0,3.76,3.0,54.4,2,7,64772.65,28956.52,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
140,316.56,600,202,3.6,5,36,3.0,3.76,3.0,53.4,5,8,64772.65,28956.52,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
141,247.18,583,152,3.9,6,39,3.0,3.76,3.0,52.0,0,9,64772.65,28956.52,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
142,258.66,598,181,3.9,5,39,3.02,3.7,3.0,52.6,0,10,64772.65,29285.66,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
143,294.5,600,192,3.9,5,39,3.0,3.76,3.0,50.9,4,8,64772.65,29285.66,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
144,297.66,600,200,4.3,5,43,3.02,3.6,3.0,51.5,1,10,64772.65,29285.66,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
145,264.26,600,183,4.2,5,42,3.06,3.54,3.0,51.4,1,9,64772.65,29285.66,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
146,327.92,600,223,3.4,5,34,3.0,3.82,3.0,51.3,8,8,64772.65,29285.66,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
147,287.48,600,223,3.6,5,36,3.0,3.68,3.0,50.8,5,8,64772.65,29285.66,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
148,293.42,600,195,3.5,4,35,3.02,3.56,3.0,51.5,5,9,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
149,264.3,600,171,3.5,5,35,3.0,3.68,3.0,51.4,2,9,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
150,290.4,600,208,3.6,5,36,3.0,3.66,3.0,51.3,6,8,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
151,280.56,600,175,3.1,4,31,3.02,3.54,3.0,51.1,6,7,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
152,312.3,600,208,3.9,6,39,3.04,3.66,3.1,51.2,4,9,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
153,292.42,600,193,3.3,5,33,3.1,3.98,3.0,50.8,6,6,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
154,296.36,600,219,3.5,5,35,3.22,4.08,3.1,51.0,5,8,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
155,309.68,600,231,4.0,6,40,3.24,4.42,3.0,50.3,3,8,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
156,280.16,600,200,3.4,6,34,3.02,3.58,3.0,49.5,3,7,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
157,266.9,600,196,3.9,5,39,3.02,3.78,3.1,49.7,3,9,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
158,300.4,600,207,4.0,5,40,3.0,3.68,3.1,49.2,4,9,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
159,283.44,600,218,4.2,5,42,3.02,4.0,3.0,49.0,4,9,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
160,295.58,600,213,3.5,6,35,3.18,4.04,3.0,49.0,4,8,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
161,273.46,600,177,3.4,5,34,3.04,3.74,3.0,48.4,2,8,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
162,264.7,600,185,3.9,5,39,3.0,3.88,3.0,48.1,3,10,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
163,290.44,600,176,3.2,4,32,3.04,3.9,3.0,47.8,6,8,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
164,269.62,600,204,4.2,5,42,3.04,3.54,3.0,48.2,2,10,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
165,271.36,600,217,4.3,5,43,3.04,3.72,3.1,48.3,1,10,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
166,288.5,600,203,3.8,5,38,3.02,3.72,3.0,48.0,4,10,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
167,283.4,600,189,3.7,5,37,3.02,3.72,3.0,47.3,4,7,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
168,252.18,600,173,4.0,5,40,3.02,4.12,3.0,47.4,1,10,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
169,257.24,600,170,3.9,5,39,3.2,4.2,3.0,47.2,2,10,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
170,250.92,584,156,3.7,6,37,3.14,4.0,3.1,47.3,0,6,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
171,261.2,600,178,3.8,5,38,3.0,3.74,3.0,47.3,2,9,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
172,275.96,600,201,3.8,4,38,3.02,3.7,3.0,47.4,5,10,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
173,258.78,575,183,3.7,6,37,3.0,3.42,3.0,47.1,0,8,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
174,257.2,600,166,3.9,5,39,3.0,3.44,3.0,47.2,2,10,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
175,291.62,600,188,3.9,5,39,3.02,3.58,3.0,46.5,2,9,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
176,277.36,600,210,4.1,5,41,3.04,3.66,3.0,46.4,2,7,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
177,283.84,600,185,4.3,5,43,3.04,3.68,3.1,46.4,3,10,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
178,269.8,600,192,4.1,5,41,3.0,3.6,3.0,45.9,1,10,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
179,267.48,600,176,3.7,5,37,3.04,3.7,3.0,45.2,1,9,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
180,275.52,600,192,4.1,5,41,3.02,3.66,3.0,44.9,2,10,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
181,300.96,600,210,4.0,5,40,3.02,3.78,3.0,46.2,4,9,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
182,355.72,600,228,2.1,4,21,3.0,4.02,3.0,45.3,12,5,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
183,303.2,600,196,3.6,5,36,3.02,3.9,3.0,43.8,7,10,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
184,321.36,600,222,3.7,6,37,3.06,3.66,3.1,42.9,6,7,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
185,270.6,600,206,3.8,5,38,3.02,3.68,3.0,43.0,2,8,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
186,323.52,600,236,3.4,5,34,3.02,3.64,3.0,43.1,7,7,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
187,283.28,600,190,3.4,5,34,3.0,3.66,3.0,42.7,4,9,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
188,285.88,600,216,3.8,5,38,3.0,3.6,3.0,42.3,8,8,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
189,283.24,600,194,3.7,5,37,3.0,3.98,3.0,41.2,3,9,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
190,307.9,600,199,3.4,5,34,3.02,4.02,3.0,41.2,6,8,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
191,271.78,600,180,3.5,5,35,3.12,4.06,3.0,40.9,1,8,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
192,259.44,600,166,4.1,5,41,3.0,3.76,3.0,40.9,1,10,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
193,300.98,600,228,4.0,5,40,3.0,3.78,3.0,41.2,7,9,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
194,299.78,600,175,3.6,5,36,3.02,3.76,3.2,41.9,2,7,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
195,275.66,600,183,4.0,5,40,3.0,3.48,3.1,41.6,2,10,64772.65,29622.51,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
196,295.08,600,168,3.2,5,32,3.0,3.52,3.3,42.0,6,7,64772.65,29659.35,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
197,235.98,530,154,4.2,5,42,3.02,3.78,3.0,40.3,0,10,64772.65,29659.35,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
198,281.28,600,172,3.6,5,36,3.04,3.62,3.0,39.5,3,8,64772.65,29659.35,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
199,285.56,600,196,3.8,5,38,3.06,3.82,3.0,39.1,5,10,64772.65,29659.35,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
200,275.56,600,230,4.4,6,44,3.06,3.7,3.0,38.5,2,9,64772.65,29659.35,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
201,240.46,600,181,4.1,5,41,3.18,4.08,3.0,38.7,1,9,64772.65,29659.35,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
202,263.42,600,193,4.2,6,42,3.52,4.56,3.0,38.4,2,9,64772.65,29659.35,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
203,229.5,542,182,4.1,5,41,3.68,4.9,3.0,37.2,0,10,64772.65,29659.35,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
204,273.82,600,232,4.1,5,41,3.96,5.66,3.0,37.4,3,10,64772.65,29659.35,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
205,274.02,600,214,3.7,5,37,3.96,5.64,3.0,37.0,3,7,64772.65,29659.35,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
206,242.78,524,151,4.2,5,42,3.96,5.48,3.0,37.2,0,9,64772.65,29659.35,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
207,258.98,600,195,4.3,6,43,3.98,5.3,3.0,37.6,1,9,64772.65,29659.35,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
208,240.62,598,190,4.5,6,45,3.84,5.06,3.0,38.8,0,9,64772.65,29659.35,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
209,247.52,600,178,4.3,5,43,3.96,5.6,3.0,37.8,1,10,64772.65,29659.35,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
