generation,avg_prey_survival,max_prey_survival,total_food,avg_predator_kills,max_predator_kills,total_kills,avg_prey_nodes,avg_prey_connections,avg_pred_nodes,avg_pred_connections,alive_prey_end,alive_pred_end,best_prey_raw_fitness,best_predator_raw_fitness,config_food_count,config_food_generation_frames,config_fps,config_generations,config_height,config_max_frames,config_pred_attack_cooldown,config_pred_hunger_cons,config_pred_max_energy,config_pred_max_hunger,config_pred_radius,config_pred_speed,config_pred_sprint_speed,config_prey_danger_radius,config_prey_hunger_cons,config_prey_max_energy,config_prey_max_hunger,config_prey_radius,config_prey_speed,config_prey_sprint_speed,config_render_n,config_width,config_prey_pop_size,config_predator_pop_size
14,289.64,600,84,2.3,5,23,3.02,61.42,3.0,82.3,1,4,32964.22,11666.66,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
15,277.52,600,118,2.5,4,25,3.02,60.68,3.0,81.7,4,5,36091.03,11666.66,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
16,257.16,600,122,2.6,4,26,3.12,58.2,3.0,82.0,2,4,38528.24,11666.66,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
17,296.0,600,192,2.6,5,26,3.02,56.32,3.0,80.4,7,4,43570.43,11666.66,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
18,277.42,600,177,3.3,5,33,3.02,54.0,3.0,80.3,3,7,47886.18,11749.53,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
19,318.28,600,237,2.7,4,27,3.0,51.98,3.0,80.7,10,8,48342.99,11749.53,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
20,357.62,600,228,3.3,5,33,3.0,50.74,3.0,80.4,11,7,48342.99,11749.53,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
21,341.06,600,232,2.9,4,29,3.04,49.46,3.0,80.7,6,8,51865.64,11749.53,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
22,338.24,600,227,2.2,4,22,3.04,47.94,3.0,79.7,13,5,53175.57,11749.53,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
23,337.7,600,269,2.8,5,28,3.02,46.24,3.0,78.6,12,5,53175.57,15394.42,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
24,324.46,600,216,3.1,5,31,3.0,44.32,3.0,77.1,10,7,53633.87,15394.42,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
25,354.22,600,257,3.1,5,31,3.04,43.1,3.0,75.8,11,8,55108.39,15394.42,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
26,331.28,600,259,3.9,5,39,3.04,42.12,3.0,74.7,10,9,55108.39,15859.03,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
27,298.5,600,237,3.7,5,37,3.04,41.54,3.0,74.7,6,8,57486.68,15859.03,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
28,320.32,600,248,3.3,5,33,3.02,40.46,3.1,77.0,9,7,57486.68,15859.03,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
29,313.3,600,243,2.9,5,29,3.0,39.32,3.9,77.1,7,6,57486.68,15859.03,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
30,267.48,600,209,3.7,5,37,3.04,38.2,3.0,76.8,2,10,57486.68,15859.03,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
31,325.26,600,257,3.3,5,33,3.2,36.7,3.0,77.1,8,8,57486.68,15859.03,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
32,311.84,600,241,3.7,5,37,3.08,35.46,3.0,76.8,7,8,57486.68,15859.03,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
33,347.32,600,263,3.0,5,30,3.02,34.04,3.0,76.3,13,7,57486.68,15859.03,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
34,333.92,600,227,3.4,6,34,3.16,33.38,3.1,76.1,8,7,57486.68,15859.03,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
35,301.26,600,204,3.5,5,35,3.06,31.74,3.4,75.1,6,9,57486.68,16610.06,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
36,324.06,600,244,3.7,6,37,3.02,31.24,3.7,74.1,7,9,57486.68,18283.36,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
37,282.96,600,220,3.6,5,36,3.06,28.96,3.0,73.0,4,7,57486.68,18415.61,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
38,336.4,600,233,3.4,5,34,3.02,26.88,3.1,72.6,11,8,57486.68,18415.61,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
39,273.9,600,185,3.6,6,36,3.0,26.06,3.1,72.4,2,8,57486.68,19008.79,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
40,260.68,600,206,3.8,5,38,3.0,25.94,3.0,71.3,2,9,63333.27,19008.79,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
41,272.28,600,215,4.1,5,41,3.0,24.86,3.0,70.6,2,9,63333.27,19062.35,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
42,266.12,600,200,4.3,5,43,3.06,25.06,3.0,70.6,2,9,63333.27,19062.35,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
43,277.12,600,223,3.5,5,35,3.02,24.66,3.0,70.9,3,8,63372.35,19062.35,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
44,307.64,600,240,3.8,6,38,3.04,23.32,3.0,69.2,4,8,63372.35,19062.35,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
45,298.4,600,225,3.9,6,39,3.0,22.94,3.0,69.1,6,8,63372.35,19856.16,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
46,296.92,600,231,3.7,6,37,3.0,21.8,3.0,69.2,5,7,63372.35,21843.41,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
47,277.52,600,237,4.3,6,43,3.02,21.0,3.0,68.6,2,10,63372.35,21843.41,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
48,308.08,600,231,3.8,5,38,3.02,19.92,3.1,69.0,6,10,63372.35,21843.41,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
49,298.98,600,229,3.7,5,37,3.0,19.32,3.1,68.7,5,8,63372.35,21843.41,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
50,273.06,600,212,4.3,6,43,3.02,18.82,3.0,66.9,2,10,63372.35,21910.29,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
51,263.16,600,217,4.0,6,40,3.0,18.58,3.1,67.2,3,8,63372.35,22521.55,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
52,272.5,600,203,4.1,5,41,3.0,18.36,3.2,66.5,2,9,63372.35,23385.72,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
53,302.18,600,194,3.9,5,39,3.04,18.06,3.1,65.9,5,9,63372.35,26211.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
54,303.24,600,260,4.1,6,41,3.0,17.24,3.2,65.9,5,7,63372.35,26211.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
55,302.22,600,220,3.8,5,38,3.04,16.58,3.0,68.1,7,8,63372.35,26211.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
56,263.96,600,201,4.5,5,45,3.0,15.76,3.0,67.7,2,9,63372.35,26211.65,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
57,256.12,595,184,4.2,6,42,3.02,15.48,3.0,67.7,0,9,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
58,270.4,600,207,4.0,6,40,3.06,15.66,3.0,66.0,2,7,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
59,292.88,600,219,4.1,5,41,3.04,15.72,3.0,65.8,7,8,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
60,303.88,600,222,3.8,5,38,3.12,15.34,3.0,66.2,8,10,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
61,302.6,600,225,3.5,5,35,3.0,14.76,3.1,66.6,8,7,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
62,288.02,600,223,4.1,6,41,3.02,14.76,3.0,67.8,4,10,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
63,255.1,600,191,4.0,6,40,3.16,15.52,3.0,67.5,2,8,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
64,284.14,600,216,4.2,6,42,3.08,14.74,3.0,66.8,2,10,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
65,263.02,589,189,4.5,5,45,3.02,14.5,3.0,67.1,0,10,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
66,294.14,600,216,3.9,6,39,3.0,14.54,3.0,67.4,3,9,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
67,263.04,600,197,4.2,5,42,3.0,15.12,3.0,67.1,2,9,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
68,292.32,600,211,4.2,6,42,3.04,15.22,3.0,66.7,2,9,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
69,274.3,600,188,4.4,6,44,3.04,14.6,3.0,67.9,1,8,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
70,306.26,600,235,3.8,6,38,3.0,13.58,3.0,66.6,8,7,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
71,312.26,600,254,3.6,6,36,3.0,12.78,3.0,66.4,9,7,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
72,321.46,600,240,4.0,6,40,3.0,12.14,3.0,66.5,4,9,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
73,333.94,600,250,3.8,6,38,3.04,11.48,3.0,65.8,9,8,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
74,314.72,600,222,3.9,6,39,3.0,11.02,3.0,65.6,7,7,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
75,278.92,600,205,4.4,5,44,3.04,11.06,3.0,65.6,2,9,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
76,286.86,600,222,4.3,5,43,3.02,10.86,3.0,66.1,2,9,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
77,300.52,600,223,3.4,5,34,3.04,10.56,3.0,65.6,4,8,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
78,302.92,600,230,3.4,5,34,3.2,10.78,3.0,65.3,6,8,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
79,323.24,600,246,3.6,6,36,3.24,10.28,3.1,65.2,7,7,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
80,278.64,600,221,4.1,6,41,3.04,9.82,3.7,65.5,5,7,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
81,317.92,600,239,3.6,5,36,3.0,9.26,4.0,66.1,8,9,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
82,259.08,580,195,4.2,5,42,3.04,8.78,4.1,65.9,0,9,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
83,277.18,600,209,4.4,5,44,3.02,8.48,4.6,66.0,2,9,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
84,268.52,600,179,3.9,6,39,3.02,8.12,5.0,67.0,1,8,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
85,284.18,600,211,4.0,5,40,3.14,7.84,4.2,64.5,3,8,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
86,264.2,600,195,4.2,5,42,3.14,7.2,4.0,63.9,3,10,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
87,250.28,571,187,4.0,6,40,3.32,7.3,4.0,63.3,0,10,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
88,267.94,600,154,3.3,5,33,3.22,7.18,4.0,62.6,2,9,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
89,277.1,600,188,3.8,5,38,3.58,7.84,4.0,62.5,3,9,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
90,264.78,600,177,4.4,5,44,3.76,8.28,4.0,62.0,2,10,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
91,296.74,600,219,3.9,6,39,4.02,9.06,4.1,62.0,5,8,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
92,254.12,596,172,4.1,5,41,3.82,8.34,4.1,61.2,0,10,63372.35,26583.87,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
93,265.32,600,220,4.0,5,40,4.08,8.78,4.0,61.5,3,9,63372.35,26603.22,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
94,265.08,600,186,4.4,6,44,3.62,8.04,4.0,61.6,1,9,63372.35,26603.22,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
95,246.8,596,185,4.2,6,42,3.48,7.52,4.0,61.9,0,9,63372.35,26603.22,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
96,256.1,538,181,4.3,5,43,3.64,8.0,4.0,62.1,0,10,63372.35,26603.22,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
97,256.26,585,177,4.2,5,42,3.82,8.6,4.0,63.2,0,10,63372.35,26603.22,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
98,291.2,600,203,4.1,6,41,4.0,9.18,3.8,62.4,3,10,63372.35,27246.56,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
99,281.04,600,241,4.0,6,40,3.96,9.28,4.1,63.6,3,8,63372.35,27388.2,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
100,277.42,600,204,4.2,6,42,3.96,8.88,4.0,62.9,1,9,63372.35,27824.39,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
101,272.4,600,211,4.1,5,41,3.98,8.56,4.0,62.9,3,10,63372.35,27824.39,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
102,283.3,600,225,4.2,6,42,4.02,8.22,4.0,63.0,3,8,63372.35,30511.58,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
103,270.38,600,187,4.3,5,43,3.98,7.82,4.0,62.8,1,9,63372.35,30511.58,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
104,250.4,600,194,4.6,6,46,3.98,7.84,4.0,63.0,1,10,63372.35,30511.58,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
105,255.66,600,205,4.0,6,40,3.98,8.58,4.0,62.5,3,10,63372.35,30511.58,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
106,276.44,600,230,4.4,6,44,4.02,8.38,4.0,62.8,3,9,63372.35,30511.58,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
107,275.38,600,224,4.1,5,41,4.0,8.14,4.0,63.2,4,9,63372.35,30511.58,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
108,279.7,600,200,4.0,6,40,4.02,7.9,4.2,62.5,2,9,63372.35,30511.58,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
109,260.18,600,192,4.5,6,45,4.28,8.68,4.0,62.1,1,10,63372.35,30511.58,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
